Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
4/11/2018,Overhead Press,Shoulders,25,12,,,
4/11/2018,Overhead Press,Shoulders,25,12,,,
4/11/2018,Overhead Press,Shoulders,25,12,,,
4/11/2018,Rope Push Down,Triceps,70,12,,,
4/11/2018,Rope Push Down,Triceps,70,12,,,
4/11/2018,Rope Push Down,Triceps,80,12,,,
4/11/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/11/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/11/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/11/2018,Seated Machine Curl,Biceps,65,12,,,
4/11/2018,Seated Machine Curl,Biceps,65,12,,,
4/11/2018,Seated Machine Curl,Biceps,65,12,,,
4/12/2018,Leg Extension Machine,Legs,105,12,,,
4/12/2018,Leg Extension Machine,Legs,105,12,,,
4/12/2018,Leg Extension Machine,Legs,105,12,,,
4/12/2018,Calf Raise,Legs,25,25,,,
4/12/2018,Calf Raise,Legs,25,25,,,
4/12/2018,Calf Raise,Legs,25,25,,,
4/12/2018,Dumbbell Squat,Legs,50,12,,,
4/12/2018,Dumbbell Squat,Legs,50,12,,,
4/12/2018,Dumbbell Squat,Legs,50,12,,,
4/13/2018,Wide Grip Pull up,Back,0,12,,,
4/13/2018,Pull Up,Back,0,12,,,
4/13/2018,Pull Up,Back,0,11,,,
4/13/2018,Seated Cable Row,Back,120,12,,,
4/13/2018,Seated Cable Row,Back,120,12,,,
4/13/2018,Seated Cable Row,Back,120,12,,,
4/13/2018,Lat Pulldown,Back,115,12,,,
4/13/2018,Lat Pulldown,Back,115,12,,,
4/13/2018,Lat Pulldown,Back,115,12,,,
4/13/2018,Cable Crossover,Chest,40,12,,,
4/13/2018,Cable Crossover,Chest,50,12,,,
4/13/2018,Cable Crossover,Chest,50,10,,,
4/13/2018,Dumbbell Shrug,Back,40,12,,,
4/13/2018,Dumbbell Shrug,Back,40,12,,,
4/13/2018,Dumbbell Shrug,Back,40,12,,,
4/13/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
4/13/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
4/13/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
4/13/2018,Lat Fly,Back,20,12,,,
4/13/2018,Lat Fly,Back,20,12,,,
4/13/2018,Lat Fly,Back,20,12,,,
4/15/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
4/15/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
4/15/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
4/15/2018,Lying Triceps Extension,Triceps,35,12,,,
4/15/2018,Lying Triceps Extension,Triceps,35,12,,,
4/15/2018,Lying Triceps Extension,Triceps,35,12,,,
4/15/2018,Overhead Press,Shoulders,25,12,,,
4/15/2018,Overhead Press,Shoulders,25,12,,,
4/15/2018,Overhead Press,Shoulders,25,12,,,
4/15/2018,Dumbbell Curl,Biceps,25,12,,,
4/15/2018,Dumbbell Curl,Biceps,25,12,,,
4/15/2018,Dumbbell Curl,Biceps,25,12,,,
4/15/2018,Rope Push Down,Triceps,70,12,,,
4/15/2018,Rope Push Down,Triceps,80,12,,,
4/15/2018,Rope Push Down,Triceps,80,9,,,
4/15/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/15/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/15/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/16/2018,Leg Extension Machine,Legs,105,12,,,
4/16/2018,Leg Extension Machine,Legs,105,12,,,
4/16/2018,Leg Extension Machine,Legs,105,12,,,
4/16/2018,Calf Raise,Legs,30,20,,,
4/16/2018,Calf Raise,Legs,30,20,,,
4/16/2018,Dumbbell Squat,Legs,50,12,,,
4/16/2018,Dumbbell Squat,Legs,50,12,,,
4/24/2018,Wide Grip Pull up,Back,0,12,,,
4/24/2018,Pull Up,Back,0,12,,,
4/24/2018,Seated Cable Row,Back,120,12,,,
4/24/2018,Seated Cable Row,Back,120,12,,,
4/24/2018,Lat Pulldown,Back,115,12,,,
4/24/2018,Lat Pulldown,Back,115,12,,,
4/24/2018,Cable Crossover,Chest,40,12,,,
4/24/2018,Cable Crossover,Chest,50,12,,,
4/24/2018,Dumbbell Shrug,Back,40,12,,,
4/24/2018,Dumbbell Shrug,Back,40,12,,,
4/24/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
4/24/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
4/24/2018,Lat Fly,Back,20,12,,,
4/24/2018,Lat Fly,Back,20,12,,,
4/25/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
4/25/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
4/25/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
4/25/2018,Lying Triceps Extension,Triceps,35,12,,,
4/25/2018,Lying Triceps Extension,Triceps,35,12,,,
4/25/2018,Lying Triceps Extension,Triceps,35,12,,,
4/25/2018,Overhead Press,Shoulders,25,12,,,
4/25/2018,Overhead Press,Shoulders,25,12,,,
4/25/2018,Overhead Press,Shoulders,25,12,,,
4/26/2018,Leg Extension Machine,Legs,105,12,,,
4/26/2018,Leg Extension Machine,Legs,105,12,,,
4/26/2018,Leg Extension Machine,Legs,105,12,,,
4/26/2018,Calf Raise,Legs,30,20,,,
4/26/2018,Calf Raise,Legs,30,20,,,
4/26/2018,Dumbbell Squat,Legs,50,12,,,
4/26/2018,Dumbbell Squat,Legs,50,12,,,
4/28/2018,Wide Grip Pull up,Back,0,12,,,
4/28/2018,Pull Up,Back,0,12,,,
4/28/2018,Pull Up,Back,0,11,,,
4/28/2018,Seated Cable Row,Back,120,12,,,
4/28/2018,Seated Cable Row,Back,120,12,,,
4/28/2018,Seated Cable Row,Back,120,12,,,
4/28/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
4/28/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
4/28/2018,Dumbbell Shrug,Back,40,12,,,
4/28/2018,Dumbbell Shrug,Back,40,12,,,
4/28/2018,Cable Crossover,Chest,40,12,,,
4/28/2018,Cable Crossover,Chest,40,12,,,
4/28/2018,Lat Fly,Back,20,12,,,
4/28/2018,Lat Fly,Back,20,12,,,
4/28/2018,Lat Pulldown,Back,110,12,,,
4/28/2018,Lat Pulldown,Back,115,12,,,
4/28/2018,Flat Dumbbell Bench Press,Chest,45,8,,,
4/28/2018,Dumbbell Shrug,Back,40,12,,,
4/28/2018,Cable Crossover,Chest,40,12,,,
4/28/2018,Lat Fly,Back,20,12,,,
4/29/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
4/29/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
4/29/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
4/29/2018,Lying Triceps Extension,Triceps,35,12,,,
4/29/2018,Lying Triceps Extension,Triceps,35,12,,,
4/29/2018,Lying Triceps Extension,Triceps,35,12,,,
4/29/2018,Overhead Press,Shoulders,25,12,,,
4/29/2018,Overhead Press,Shoulders,25,12,,,
4/29/2018,Overhead Press,Shoulders,25,12,,,
4/29/2018,Dumbbell Curl,Biceps,25,12,,,
4/29/2018,Dumbbell Curl,Biceps,25,12,,,
4/29/2018,Rope Push Down,Triceps,70,12,,,
4/29/2018,Rope Push Down,Triceps,70,12,,,
4/29/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/29/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
4/30/2018,Running (Outdoor),Cardio,,,2,mi,0:16:00
5/7/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
5/7/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
5/7/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
5/7/2018,Overhead Press,Shoulders,20,15,,,
5/7/2018,Overhead Press,Shoulders,20,15,,,
5/7/2018,Overhead Press,Shoulders,20,15,,,
5/7/2018,Rope Push Down,Triceps,70,12,,,
5/7/2018,Rope Push Down,Triceps,70,12,,,
5/7/2018,Rope Push Down,Triceps,80,8,,,
5/7/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/7/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/7/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/7/2018,Dumbbell Curl,Biceps,25,12,,,
5/7/2018,Dumbbell Curl,Biceps,25,12,,,
5/8/2018,Calf Raise,Legs,25,25,,,
5/8/2018,Calf Raise,Legs,25,25,,,
5/8/2018,Dumbbell Squat,Legs,50,12,,,
5/8/2018,Dumbbell Squat,Legs,50,12,,,
5/8/2018,Calf Raise,Legs,25,25,,,
5/8/2018,Dumbbell Squat,Legs,50,12,,,
5/8/2018,Running (Outdoor),Cardio,,,2,mi,0:16:00
5/10/2018,Wide Grip Pull up,Back,0,12,,,
5/10/2018,Pull Up,Back,0,12,,,
5/10/2018,Pull Up,Back,0,11,,,
5/10/2018,Cable Crossover,Chest,40,12,,,
5/10/2018,Cable Crossover,Chest,40,12,,,
5/10/2018,Cable Crossover,Chest,50,12,,,
5/10/2018,Dumbbell Shrug,Back,40,12,,,
5/10/2018,Dumbbell Shrug,Back,40,12,,,
5/10/2018,Dumbbell Shrug,Back,40,12,,,
5/10/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/10/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/10/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/10/2018,Lat Fly,Back,20,12,,,
5/10/2018,Lat Fly,Back,20,12,,,
5/10/2018,Lat Fly,Back,20,12,,,
5/10/2018,Seated Cable Row,Back,120,12,,,
5/10/2018,Seated Cable Row,Back,120,12,,,
5/10/2018,Seated Cable Row,Back,120,12,,,
5/10/2018,Lat Pulldown,Back,110,12,,,
5/10/2018,Lat Pulldown,Back,115,12,,,
5/10/2018,Lat Pulldown,Back,115,12,,,
5/11/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
5/11/2018,Seated Incline Dumbbell Curl,Biceps,30,11,,,
5/11/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
5/11/2018,Laying Tricep Extension,Triceps,35,12,,,
5/11/2018,Laying Tricep Extension,Triceps,35,12,,,
5/11/2018,Laying Tricep Extension,Triceps,35,12,,,
5/11/2018,Overhead Press,Shoulders,20,15,,,
5/11/2018,Overhead Press,Shoulders,20,15,,,
5/11/2018,Overhead Press,Shoulders,20,15,,,
5/11/2018,Dumbbell Curl,Biceps,25,12,,,
5/11/2018,Dumbbell Curl,Biceps,25,12,,,
5/11/2018,Rope Push Down,Triceps,70,12,,,
5/11/2018,Rope Push Down,Triceps,70,12,,,
5/11/2018,Rope Push Down,Triceps,80,11,,,
5/11/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/11/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/11/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/11/2018,Plank,Abs,,,0,m,0:01:30
5/11/2018,Lying Oblique Crunches,Abs,0,30,,,
5/11/2018,Crunch,Abs,0,30,,,
5/11/2018,Ab Twist,Abs,10,30,,,
5/11/2018,Lifted Leg Crunch,Abs,0,30,,,
5/12/2018,Calf Raise,Legs,25,25,,,
5/12/2018,Calf Raise,Legs,30,20,,,
5/12/2018,Calf Raise,Legs,30,20,,,
5/12/2018,Dumbbell Squat,Legs,50,12,,,
5/12/2018,Dumbbell Squat,Legs,50,12,,,
5/12/2018,Dumbbell Squat,Legs,50,12,,,
5/12/2018,Leg Extension Machine,Legs,105,12,,,
5/12/2018,Leg Extension Machine,Legs,105,12,,,
5/12/2018,Leg Extension Machine,Legs,105,12,,,
5/14/2018,Wide Grip Pull up,Back,0,12,,,
5/14/2018,Pull Up,Back,0,12,,,
5/14/2018,Pull Up,Back,0,11,,,
5/14/2018,Cable Crossover,Chest,40,12,,,
5/14/2018,Cable Crossover,Chest,40,12,,,
5/14/2018,Cable Crossover,Chest,50,12,,,
5/14/2018,Dumbbell Shrug,Back,40,12,,,
5/14/2018,Dumbbell Shrug,Back,40,12,,,
5/14/2018,Dumbbell Shrug,Back,40,12,,,
5/14/2018,Seated Cable Row,Back,120,12,,,
5/14/2018,Seated Cable Row,Back,120,12,,,
5/14/2018,Seated Cable Row,Back,120,12,,,
5/14/2018,Lat Pulldown,Back,110,12,,,
5/14/2018,Lat Pulldown,Back,115,12,,,
5/14/2018,Lat Pulldown,Back,115,12,,,
5/14/2018,Push Ups,Chest,0,25,,,
5/14/2018,Push Ups,Chest,0,25,,,
5/15/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
5/15/2018,Seated Incline Dumbbell Curl,Biceps,30,12,,,
5/15/2018,Seated Incline Dumbbell Curl,Biceps,30,10,,,
5/15/2018,Laying Tricep Extension,Triceps,35,12,,,
5/15/2018,Laying Tricep Extension,Triceps,35,12,,,
5/15/2018,Laying Tricep Extension,Triceps,35,12,,,
5/15/2018,Overhead Press,Shoulders,20,15,,,
5/15/2018,Overhead Press,Shoulders,20,15,,,
5/15/2018,Overhead Press,Shoulders,20,15,,,
5/15/2018,Dumbbell Curl,Biceps,30,8,,,
5/15/2018,Dumbbell Curl,Biceps,30,8,,,
5/15/2018,Rope Push Down,Triceps,70,12,,,
5/15/2018,Rope Push Down,Triceps,70,12,,,
5/15/2018,Rope Push Down,Triceps,80,12,,,
5/15/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/15/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/15/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/15/2018,Plank,Abs,,,0,m,0:01:45
5/15/2018,Lying Oblique Crunches,Abs,0,30,,,
5/15/2018,Crunch,Abs,0,30,,,
5/15/2018,Ab Twist,Abs,10,30,,,
5/15/2018,Lifted Leg Crunch,Abs,0,30,,,
5/15/2018,Dumbbell Curl,Biceps,30,8,,,
5/16/2018,Calf Raise,Legs,30,20,,,
5/16/2018,Calf Raise,Legs,30,20,,,
5/16/2018,Calf Raise,Legs,30,20,,,
5/16/2018,Dumbbell Squat,Legs,50,12,,,
5/16/2018,Dumbbell Squat,Legs,50,12,,,
5/16/2018,Dumbbell Squat,Legs,50,12,,,
5/16/2018,Leg Extension Machine,Legs,105,12,,,
5/16/2018,Leg Extension Machine,Legs,105,12,,,
5/16/2018,Leg Extension Machine,Legs,105,12,,,
5/18/2018,Wide Grip Pull up,Back,0,12,,,
5/18/2018,Pull Up,Back,0,12,,,
5/18/2018,Pull Up,Back,0,11,,,
5/18/2018,Cable Crossover,Chest,40,12,,,
5/18/2018,Cable Crossover,Chest,40,12,,,
5/18/2018,Cable Crossover,Chest,50,12,,,
5/18/2018,Lat Fly,Back,20,12,,,
5/18/2018,Lat Fly,Back,20,12,,,
5/18/2018,Lat Fly,Back,20,12,,,
5/18/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/18/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/18/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/18/2018,Dumbbell Shrug,Back,40,12,,,
5/18/2018,Dumbbell Shrug,Back,40,12,,,
5/18/2018,Dumbbell Shrug,Back,40,12,,,
5/18/2018,Lat Pulldown,Back,110,12,,,
5/18/2018,Lat Pulldown,Back,115,12,,,
5/18/2018,Lat Pulldown,Back,115,12,,,
5/19/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
5/19/2018,Seated Incline Dumbbell Curl,Biceps,30,12,,,
5/19/2018,Seated Incline Dumbbell Curl,Biceps,30,11,,,
5/19/2018,Laying Tricep Extension,Triceps,35,12,,,
5/19/2018,Laying Tricep Extension,Triceps,35,12,,,
5/19/2018,Laying Tricep Extension,Triceps,35,12,,,
5/19/2018,Overhead Press,Shoulders,20,15,,,
5/19/2018,Overhead Press,Shoulders,20,15,,,
5/19/2018,Overhead Press,Shoulders,20,15,,,
5/19/2018,Dumbbell Curl,Biceps,30,9,,,
5/19/2018,Dumbbell Curl,Biceps,30,8,,,
5/19/2018,Dumbbell Curl,Biceps,30,8,,,
5/19/2018,Rope Push Down,Triceps,70,12,,,
5/19/2018,Rope Push Down,Triceps,70,12,,,
5/19/2018,Rope Push Down,Triceps,80,12,,,
5/19/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/19/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/19/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/19/2018,Plank,Abs,,,0,m,0:01:45
5/19/2018,Lying Oblique Crunches,Abs,0,30,,,
5/19/2018,Crunch,Abs,0,35,,,
5/19/2018,Ab Twist,Abs,10,30,,,
5/19/2018,Lifted Leg Crunch,Abs,0,35,,,
5/20/2018,Calf Raise,Legs,30,25,,,
5/20/2018,Calf Raise,Legs,30,20,,,
5/20/2018,Calf Raise,Legs,30,20,,,
5/20/2018,Dumbbell Squat,Legs,50,12,,,
5/20/2018,Dumbbell Squat,Legs,50,12,,,
5/20/2018,Dumbbell Squat,Legs,50,12,,,
5/20/2018,Split leg Lunge,Legs,20,12,,,
5/20/2018,Split leg Lunge,Legs,20,12,,,
5/20/2018,Split leg Lunge,Legs,20,12,,,
5/22/2018,Wide Grip Pull up,Back,0,12,,,
5/22/2018,Pull Up,Back,0,12,,,
5/22/2018,Pull Up,Back,0,11,,,
5/22/2018,Cable Crossover,Chest,40,12,,,
5/22/2018,Cable Crossover,Chest,40,12,,,
5/22/2018,Cable Crossover,Chest,50,12,,,
5/22/2018,Lat Fly,Back,20,12,,,
5/22/2018,Lat Fly,Back,20,12,,,
5/22/2018,Lat Fly,Back,20,12,,,
5/22/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/22/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/22/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/22/2018,Dumbbell Shrug,Back,40,12,,,
5/22/2018,Dumbbell Shrug,Back,40,12,,,
5/22/2018,Dumbbell Shrug,Back,40,12,,,
5/22/2018,Lat Pulldown,Back,110,12,,,
5/22/2018,Lat Pulldown,Back,115,12,,,
5/22/2018,Lat Pulldown,Back,115,12,,,
5/23/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
5/23/2018,Seated Incline Dumbbell Curl,Biceps,30,12,,,
5/23/2018,Seated Incline Dumbbell Curl,Biceps,30,11,,,
5/23/2018,Laying Tricep Extension,Triceps,35,12,,,
5/23/2018,Laying Tricep Extension,Triceps,35,12,,,
5/23/2018,Laying Tricep Extension,Triceps,35,12,,,
5/23/2018,Overhead Press,Shoulders,20,15,,,
5/23/2018,Overhead Press,Shoulders,20,15,,,
5/23/2018,Overhead Press,Shoulders,20,15,,,
5/23/2018,Dumbbell Curl,Biceps,30,9,,,
5/23/2018,Dumbbell Curl,Biceps,30,8,,,
5/23/2018,Dumbbell Curl,Biceps,30,8,,,
5/23/2018,Rope Push Down,Triceps,70,12,,,
5/23/2018,Rope Push Down,Triceps,70,12,,,
5/23/2018,Rope Push Down,Triceps,80,12,,,
5/23/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/23/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/23/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/23/2018,Plank,Abs,,,0,m,0:01:45
5/23/2018,Lying Oblique Crunches,Abs,0,30,,,
5/23/2018,Crunch,Abs,0,35,,,
5/23/2018,Ab Twist,Abs,10,30,,,
5/23/2018,Lifted Leg Crunch,Abs,0,35,,,
5/28/2018,Wide Grip Pull up,Back,0,12,,,
5/28/2018,Pull Up,Back,0,12,,,
5/28/2018,Pull Up,Back,0,11,,,
5/28/2018,Cable Crossover,Chest,40,12,,,
5/28/2018,Cable Crossover,Chest,40,12,,,
5/28/2018,Cable Crossover,Chest,50,12,,,
5/28/2018,Lat Fly,Back,20,12,,,
5/28/2018,Lat Fly,Back,20,12,,,
5/28/2018,Lat Fly,Back,20,12,,,
5/28/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/28/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/28/2018,Flat Dumbbell Bench Press,Chest,40,12,,,
5/28/2018,Dumbbell Shrug,Back,40,12,,,
5/28/2018,Dumbbell Shrug,Back,40,12,,,
5/28/2018,Dumbbell Shrug,Back,40,12,,,
5/28/2018,Lat Pulldown,Back,110,12,,,
5/28/2018,Lat Pulldown,Back,115,12,,,
5/28/2018,Lat Pulldown,Back,115,12,,,
5/30/2018,Seated Incline Dumbbell Curl,Biceps,25,12,,,
5/30/2018,Seated Incline Dumbbell Curl,Biceps,30,12,,,
5/30/2018,Seated Incline Dumbbell Curl,Biceps,30,11,,,
5/30/2018,Laying Tricep Extension,Triceps,35,12,,,
5/30/2018,Laying Tricep Extension,Triceps,35,12,,,
5/30/2018,Laying Tricep Extension,Triceps,35,12,,,
5/30/2018,Overhead Press,Shoulders,20,15,,,
5/30/2018,Overhead Press,Shoulders,20,15,,,
5/30/2018,Overhead Press,Shoulders,20,15,,,
5/30/2018,Dumbbell Curl,Biceps,30,9,,,
5/30/2018,Dumbbell Curl,Biceps,30,8,,,
5/30/2018,Dumbbell Curl,Biceps,30,8,,,
5/30/2018,Rope Push Down,Triceps,70,12,,,
5/30/2018,Rope Push Down,Triceps,70,12,,,
5/30/2018,Rope Push Down,Triceps,80,12,,,
5/30/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/30/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/30/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
5/30/2018,Plank,Abs,,,0,m,0:01:45
5/30/2018,Lying Oblique Crunches,Abs,0,30,,,
5/30/2018,Crunch,Abs,0,35,,,
5/30/2018,Ab Twist,Abs,10,30,,,
5/30/2018,Lifted Leg Crunch,Abs,0,35,,,
6/1/2018,Split leg Lunge,Legs,0,20,,,
6/1/2018,Split leg Lunge,Legs,0,20,,,
6/1/2018,Calf Raise,Legs,30,30,,,
6/1/2018,Calf Raise,Legs,30,30,,,
6/1/2018,Jump Squat,Legs,0,12,,,
6/1/2018,Jump Squat,Legs,0,12,,,
9/11/2018,Pull Up,Back,0,11,,,
9/11/2018,Pull Up,Back,0,11,,,
9/11/2018,Pull Up,Back,0,8,,,
9/11/2018,Seated Cable Row,Back,35,10,,,
9/11/2018,Seated Cable Row,Back,35,10,,,
9/11/2018,Seated Cable Row,Back,35,10,,,
9/11/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/11/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/11/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/11/2018,Lat Fly,Back,20,12,,,
9/11/2018,Lat Fly,Back,20,12,,,
9/11/2018,Lat Fly,Back,20,12,,,
9/11/2018,Lat Pulldown,Back,35,12,,,
9/11/2018,Lat Pulldown,Back,35,12,,,
9/11/2018,Lat Pulldown,Back,42.5,12,,,
9/11/2018,Chest Press Machine,Chest,100,12,,,
9/11/2018,Chest Press Machine,Chest,100,12,,,
9/11/2018,Chest Press Machine,Chest,100,9,,,
9/14/2018,Dumbbell Curl,Biceps,25,12,,,
9/14/2018,Dumbbell Curl,Biceps,25,12,,,
9/14/2018,Dumbbell Curl,Biceps,25,12,,,
9/14/2018,Lying Triceps Extension,Triceps,35,12,,,
9/14/2018,Lying Triceps Extension,Triceps,35,12,,,
9/14/2018,Lying Triceps Extension,Triceps,35,12,,,
9/14/2018,Overhead Press,Shoulders,20,12,,,
9/14/2018,Overhead Press,Shoulders,20,12,,,
9/14/2018,Overhead Press,Shoulders,20,12,,,
9/14/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/14/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/14/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/14/2018,Rope Push Down,Triceps,70,12,,,
9/14/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
9/14/2018,Rope Push Down,Triceps,70,12,,,
9/14/2018,Two-part Shoulder Fly,Shoulders,15,12,,,
9/14/2018,Rope Push Down,Triceps,70,10,,,
9/17/2018,Pull Up,Back,0,11,,,
9/17/2018,Pull Up,Back,0,11,,,
9/17/2018,Pull Up,Back,0,8,,,
9/17/2018,Seated Cable Row,Back,35,10,,,
9/17/2018,Seated Cable Row,Back,35,10,,,
9/17/2018,Seated Cable Row,Back,35,10,,,
9/17/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/17/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/17/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/17/2018,Lat Fly,Back,20,12,,,
9/17/2018,Lat Fly,Back,20,12,,,
9/17/2018,Lat Fly,Back,20,12,,,
9/17/2018,Chest Press Machine,Chest,100,12,,,
9/17/2018,Chest Press Machine,Chest,100,12,,,
9/17/2018,Chest Press Machine,Chest,100,12,,,
9/19/2018,Dumbbell Curl,Biceps,25,12,,,
9/19/2018,Dumbbell Curl,Biceps,25,12,,,
9/19/2018,Dumbbell Curl,Biceps,25,12,,,
9/19/2018,Lying Triceps Extension,Triceps,35,12,,,
9/19/2018,Lying Triceps Extension,Triceps,35,12,,,
9/19/2018,Lying Triceps Extension,Triceps,35,12,,,
9/19/2018,Overhead Press,Shoulders,20,12,,,
9/19/2018,Overhead Press,Shoulders,20,12,,,
9/19/2018,Overhead Press,Shoulders,20,12,,,
9/19/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/19/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/19/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/19/2018,Rope Push Down,Triceps,70,12,,,
9/19/2018,Rope Push Down,Triceps,70,12,,,
9/19/2018,Rope Push Down,Triceps,70,10,,,
9/19/2018,Overhead Press Machine,Shoulders,40,12,,,
9/19/2018,Overhead Press Machine,Shoulders,50,12,,,
9/19/2018,Overhead Press Machine,Shoulders,50,12,,,
9/20/2018,Stationary Bike,Cardio,,,7,mi,0:20:00
9/20/2018,Calf Raise,Legs,20,25,,,
9/20/2018,Calf Raise,Legs,20,20,,,
9/20/2018,Calf Raise,Legs,20,20,,,
9/21/2018,Pull Up,Back,0,11,,,
9/21/2018,Pull Up,Back,0,11,,,
9/21/2018,Pull Up,Back,0,8,,,
9/21/2018,Seated Cable Row,Back,35,10,,,
9/21/2018,Seated Cable Row,Back,35,10,,,
9/21/2018,Seated Cable Row,Back,35,10,,,
9/21/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/21/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/21/2018,Flat Dumbbell Bench Press,Chest,45,12,,,
9/21/2018,Lat Fly,Back,20,12,,,
9/21/2018,Lat Fly,Back,20,12,,,
9/21/2018,Lat Fly,Back,20,12,,,
9/21/2018,Lat Pulldown,Back,35,12,,,
9/21/2018,Lat Pulldown,Back,42.5,12,,,
9/21/2018,Lat Pulldown,Back,42.5,12,,,
9/21/2018,Seated Machine Fly,Chest,90,12,,,
9/21/2018,Seated Machine Fly,Chest,95,12,,,
9/21/2018,Seated Machine Fly,Chest,95,11,,,
9/24/2018,Flat Barbell Bench Press,Chest,97.5,8,,,
9/24/2018,Flat Barbell Bench Press,Chest,97.5,8,,,
9/24/2018,Flat Barbell Bench Press,Chest,97.5,12,,,
9/24/2018,Lying Triceps Extension,Triceps,35,12,,,
9/24/2018,Lying Triceps Extension,Triceps,35,12,,,
9/24/2018,Lying Triceps Extension,Triceps,35,10,,,
9/24/2018,Overhead Press,Shoulders,20,12,,,
9/24/2018,Overhead Press,Shoulders,20,12,,,
9/24/2018,Overhead Press,Shoulders,20,12,,,
9/24/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/24/2018,Static Dumbbell Curl,Biceps,20,16,,,
9/24/2018,Rope Push Down,Triceps,70,11,,,
9/24/2018,Rope Push Down,Triceps,70,10,,,
