Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2018-04-10,Pull Up,Back,0.0,11,,,
2018-04-10,Seated Cable Row,Back,120.0,12,,,
2018-04-10,Seated Cable Row,Back,120.0,12,,,
2018-04-10,Seated Cable Row,Back,120.0,12,,,
2018-04-10,Lat Pulldown,Back,110.0,12,,,
2018-04-10,Lat Pulldown,Back,115.0,12,,,
2018-04-10,Lat Pulldown,Back,115.0,12,,,
2018-04-10,Cable Crossover,Chest,40.0,12,,,
2018-04-10,Cable Crossover,Chest,40.0,12,,,
2018-04-10,Cable Crossover,Chest,50.0,12,,,
2018-04-10,Dumbbell Shrug,Back,35.0,12,,,
2018-04-10,Dumbbell Shrug,Back,35.0,12,,,
2018-04-10,Dumbbell Shrug,Back,35.0,12,,,
2018-04-10,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-04-10,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-04-10,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-04-10,Lat Fly,Back,20.0,12,,,
2018-04-10,Lat Fly,Back,20.0,12,,,
2018-04-10,Lat Fly,Back,20.0,12,,,
2018-04-10,Plank,Abs,,,0.0,m,0:02:00
2018-04-10,Lying Oblique Crunches,Abs,0.0,30,,,
2018-04-10,Crunch,Abs,0.0,30,,,
2018-04-10,Ab Twist,Abs,5.0,30,,,
2018-04-10,Lifted Leg Crunch,Abs,0.0,30,,,
2018-04-11,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-04-11,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-11,Seated Incline Dumbbell Curl,Biceps,30.0,8,,,
2018-04-11,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-11,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-11,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-11,Overhead Press,Shoulders,25.0,12,,,
2018-04-11,Overhead Press,Shoulders,25.0,12,,,
2018-04-11,Overhead Press,Shoulders,25.0,12,,,
2018-04-11,Rope Push Down,Triceps,70.0,12,,,
2018-04-11,Rope Push Down,Triceps,70.0,12,,,
2018-04-11,Rope Push Down,Triceps,80.0,12,,,
2018-04-11,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-11,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-11,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-11,Seated Machine Curl,Biceps,65.0,12,,,
2018-04-11,Seated Machine Curl,Biceps,65.0,12,,,
2018-04-11,Seated Machine Curl,Biceps,65.0,12,,,
2018-04-12,Leg Extension Machine,Legs,105.0,12,,,
2018-04-12,Leg Extension Machine,Legs,105.0,12,,,
2018-04-12,Leg Extension Machine,Legs,105.0,12,,,
2018-04-12,Calf Raise,Legs,25.0,25,,,
2018-04-12,Calf Raise,Legs,25.0,25,,,
2018-04-12,Calf Raise,Legs,25.0,25,,,
2018-04-12,Dumbbell Squat,Legs,50.0,12,,,
2018-04-12,Dumbbell Squat,Legs,50.0,12,,,
2018-04-12,Dumbbell Squat,Legs,50.0,12,,,
2018-04-13,Wide Grip Pull up,Back,0.0,12,,,
2018-04-13,Pull Up,Back,0.0,12,,,
2018-04-13,Pull Up,Back,0.0,11,,,
2018-04-13,Seated Cable Row,Back,120.0,12,,,
2018-04-13,Seated Cable Row,Back,120.0,12,,,
2018-04-13,Seated Cable Row,Back,120.0,12,,,
2018-04-13,Lat Pulldown,Back,115.0,12,,,
2018-04-13,Lat Pulldown,Back,115.0,12,,,
2018-04-13,Lat Pulldown,Back,115.0,12,,,
2018-04-13,Cable Crossover,Chest,40.0,12,,,
2018-04-13,Cable Crossover,Chest,50.0,12,,,
2018-04-13,Cable Crossover,Chest,50.0,10,,,
2018-04-13,Dumbbell Shrug,Back,40.0,12,,,
2018-04-13,Dumbbell Shrug,Back,40.0,12,,,
2018-04-13,Dumbbell Shrug,Back,40.0,12,,,
2018-04-13,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-04-13,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-04-13,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-04-13,Lat Fly,Back,20.0,12,,,
2018-04-13,Lat Fly,Back,20.0,12,,,
2018-04-13,Lat Fly,Back,20.0,12,,,
2018-04-15,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-04-15,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-15,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-15,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-15,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-15,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-15,Overhead Press,Shoulders,25.0,12,,,
2018-04-15,Overhead Press,Shoulders,25.0,12,,,
2018-04-15,Overhead Press,Shoulders,25.0,12,,,
2018-04-15,Dumbbell Curl,Biceps,25.0,12,,,
2018-04-15,Dumbbell Curl,Biceps,25.0,12,,,
2018-04-15,Dumbbell Curl,Biceps,25.0,12,,,
2018-04-15,Rope Push Down,Triceps,70.0,12,,,
2018-04-15,Rope Push Down,Triceps,80.0,12,,,
2018-04-15,Rope Push Down,Triceps,80.0,9,,,
2018-04-15,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-15,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-15,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-16,Leg Extension Machine,Legs,105.0,12,,,
2018-04-16,Leg Extension Machine,Legs,105.0,12,,,
2018-04-16,Leg Extension Machine,Legs,105.0,12,,,
2018-04-16,Calf Raise,Legs,30.0,20,,,
2018-04-16,Calf Raise,Legs,30.0,20,,,
2018-04-16,Dumbbell Squat,Legs,50.0,12,,,
2018-04-16,Dumbbell Squat,Legs,50.0,12,,,
2018-04-24,Wide Grip Pull up,Back,0.0,12,,,
2018-04-24,Pull Up,Back,0.0,12,,,
2018-04-24,Seated Cable Row,Back,120.0,12,,,
2018-04-24,Seated Cable Row,Back,120.0,12,,,
2018-04-24,Lat Pulldown,Back,115.0,12,,,
2018-04-24,Lat Pulldown,Back,115.0,12,,,
2018-04-24,Cable Crossover,Chest,40.0,12,,,
2018-04-24,Cable Crossover,Chest,50.0,12,,,
2018-04-24,Dumbbell Shrug,Back,40.0,12,,,
2018-04-24,Dumbbell Shrug,Back,40.0,12,,,
2018-04-24,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-04-24,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-04-24,Lat Fly,Back,20.0,12,,,
2018-04-24,Lat Fly,Back,20.0,12,,,
2018-04-25,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-04-25,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-25,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-25,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-25,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-25,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-25,Overhead Press,Shoulders,25.0,12,,,
2018-04-25,Overhead Press,Shoulders,25.0,12,,,
2018-04-25,Overhead Press,Shoulders,25.0,12,,,
2018-04-26,Leg Extension Machine,Legs,105.0,12,,,
2018-04-26,Leg Extension Machine,Legs,105.0,12,,,
2018-04-26,Leg Extension Machine,Legs,105.0,12,,,
2018-04-26,Calf Raise,Legs,30.0,20,,,
2018-04-26,Calf Raise,Legs,30.0,20,,,
2018-04-26,Dumbbell Squat,Legs,50.0,12,,,
2018-04-26,Dumbbell Squat,Legs,50.0,12,,,
2018-04-28,Wide Grip Pull up,Back,0.0,12,,,
2018-04-28,Pull Up,Back,0.0,12,,,
2018-04-28,Pull Up,Back,0.0,11,,,
2018-04-28,Seated Cable Row,Back,120.0,12,,,
2018-04-28,Seated Cable Row,Back,120.0,12,,,
2018-04-28,Seated Cable Row,Back,120.0,12,,,
2018-04-28,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-04-28,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-04-28,Dumbbell Shrug,Back,40.0,12,,,
2018-04-28,Dumbbell Shrug,Back,40.0,12,,,
2018-04-28,Cable Crossover,Chest,40.0,12,,,
2018-04-28,Cable Crossover,Chest,40.0,12,,,
2018-04-28,Lat Fly,Back,20.0,12,,,
2018-04-28,Lat Fly,Back,20.0,12,,,
2018-04-28,Lat Pulldown,Back,110.0,12,,,
2018-04-28,Lat Pulldown,Back,115.0,12,,,
2018-04-28,Flat Dumbbell Bench Press,Chest,45.0,8,,,
2018-04-28,Dumbbell Shrug,Back,40.0,12,,,
2018-04-28,Cable Crossover,Chest,40.0,12,,,
2018-04-28,Lat Fly,Back,20.0,12,,,
2018-04-29,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-04-29,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-29,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-04-29,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-29,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-29,Lying Triceps Extension,Triceps,35.0,12,,,
2018-04-29,Overhead Press,Shoulders,25.0,12,,,
2018-04-29,Overhead Press,Shoulders,25.0,12,,,
2018-04-29,Overhead Press,Shoulders,25.0,12,,,
2018-04-29,Dumbbell Curl,Biceps,25.0,12,,,
2018-04-29,Dumbbell Curl,Biceps,25.0,12,,,
2018-04-29,Rope Push Down,Triceps,70.0,12,,,
2018-04-29,Rope Push Down,Triceps,70.0,12,,,
2018-04-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-29,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-04-30,Running (Outdoor),Cardio,,,2.0,mi,0:16:00
2018-05-07,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-05-07,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-05-07,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-05-07,Overhead Press,Shoulders,20.0,15,,,
2018-05-07,Overhead Press,Shoulders,20.0,15,,,
2018-05-07,Overhead Press,Shoulders,20.0,15,,,
2018-05-07,Rope Push Down,Triceps,70.0,12,,,
2018-05-07,Rope Push Down,Triceps,70.0,12,,,
2018-05-07,Rope Push Down,Triceps,80.0,8,,,
2018-05-07,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-07,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-07,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-07,Dumbbell Curl,Biceps,25.0,12,,,
2018-05-07,Dumbbell Curl,Biceps,25.0,12,,,
2018-05-08,Calf Raise,Legs,25.0,25,,,
2018-05-08,Calf Raise,Legs,25.0,25,,,
2018-05-08,Dumbbell Squat,Legs,50.0,12,,,
2018-05-08,Dumbbell Squat,Legs,50.0,12,,,
2018-05-08,Calf Raise,Legs,25.0,25,,,
2018-05-08,Dumbbell Squat,Legs,50.0,12,,,
2018-05-08,Running (Outdoor),Cardio,,,2.0,mi,0:16:00
2018-05-10,Wide Grip Pull up,Back,0.0,12,,,
2018-05-10,Pull Up,Back,0.0,12,,,
2018-05-10,Pull Up,Back,0.0,11,,,
2018-05-10,Cable Crossover,Chest,40.0,12,,,
2018-05-10,Cable Crossover,Chest,40.0,12,,,
2018-05-10,Cable Crossover,Chest,50.0,12,,,
2018-05-10,Dumbbell Shrug,Back,40.0,12,,,
2018-05-10,Dumbbell Shrug,Back,40.0,12,,,
2018-05-10,Dumbbell Shrug,Back,40.0,12,,,
2018-05-10,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-10,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-10,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-10,Lat Fly,Back,20.0,12,,,
2018-05-10,Lat Fly,Back,20.0,12,,,
2018-05-10,Lat Fly,Back,20.0,12,,,
2018-05-10,Seated Cable Row,Back,120.0,12,,,
2018-05-10,Seated Cable Row,Back,120.0,12,,,
2018-05-10,Seated Cable Row,Back,120.0,12,,,
2018-05-10,Lat Pulldown,Back,110.0,12,,,
2018-05-10,Lat Pulldown,Back,115.0,12,,,
2018-05-10,Lat Pulldown,Back,115.0,12,,,
2018-05-11,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-05-11,Seated Incline Dumbbell Curl,Biceps,30.0,11,,,
2018-05-11,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-05-11,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-11,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-11,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-11,Overhead Press,Shoulders,20.0,15,,,
2018-05-11,Overhead Press,Shoulders,20.0,15,,,
2018-05-11,Overhead Press,Shoulders,20.0,15,,,
2018-05-11,Dumbbell Curl,Biceps,25.0,12,,,
2018-05-11,Dumbbell Curl,Biceps,25.0,12,,,
2018-05-11,Rope Push Down,Triceps,70.0,12,,,
2018-05-11,Rope Push Down,Triceps,70.0,12,,,
2018-05-11,Rope Push Down,Triceps,80.0,11,,,
2018-05-11,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-11,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-11,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-11,Plank,Abs,,,0.0,m,0:01:30
2018-05-11,Lying Oblique Crunches,Abs,0.0,30,,,
2018-05-11,Crunch,Abs,0.0,30,,,
2018-05-11,Ab Twist,Abs,10.0,30,,,
2018-05-11,Lifted Leg Crunch,Abs,0.0,30,,,
2018-05-12,Calf Raise,Legs,25.0,25,,,
2018-05-12,Calf Raise,Legs,30.0,20,,,
2018-05-12,Calf Raise,Legs,30.0,20,,,
2018-05-12,Dumbbell Squat,Legs,50.0,12,,,
2018-05-12,Dumbbell Squat,Legs,50.0,12,,,
2018-05-12,Dumbbell Squat,Legs,50.0,12,,,
2018-05-12,Leg Extension Machine,Legs,105.0,12,,,
2018-05-12,Leg Extension Machine,Legs,105.0,12,,,
2018-05-12,Leg Extension Machine,Legs,105.0,12,,,
2018-05-14,Wide Grip Pull up,Back,0.0,12,,,
2018-05-14,Pull Up,Back,0.0,12,,,
2018-05-14,Pull Up,Back,0.0,11,,,
2018-05-14,Cable Crossover,Chest,40.0,12,,,
2018-05-14,Cable Crossover,Chest,40.0,12,,,
2018-05-14,Cable Crossover,Chest,50.0,12,,,
2018-05-14,Dumbbell Shrug,Back,40.0,12,,,
2018-05-14,Dumbbell Shrug,Back,40.0,12,,,
2018-05-14,Dumbbell Shrug,Back,40.0,12,,,
2018-05-14,Seated Cable Row,Back,120.0,12,,,
2018-05-14,Seated Cable Row,Back,120.0,12,,,
2018-05-14,Seated Cable Row,Back,120.0,12,,,
2018-05-14,Lat Pulldown,Back,110.0,12,,,
2018-05-14,Lat Pulldown,Back,115.0,12,,,
2018-05-14,Lat Pulldown,Back,115.0,12,,,
2018-05-14,Push Ups,Chest,0.0,25,,,
2018-05-14,Push Ups,Chest,0.0,25,,,
2018-05-15,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-05-15,Seated Incline Dumbbell Curl,Biceps,30.0,12,,,
2018-05-15,Seated Incline Dumbbell Curl,Biceps,30.0,10,,,
2018-05-15,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-15,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-15,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-15,Overhead Press,Shoulders,20.0,15,,,
2018-05-15,Overhead Press,Shoulders,20.0,15,,,
2018-05-15,Overhead Press,Shoulders,20.0,15,,,
2018-05-15,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-15,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-15,Rope Push Down,Triceps,70.0,12,,,
2018-05-15,Rope Push Down,Triceps,70.0,12,,,
2018-05-15,Rope Push Down,Triceps,80.0,12,,,
2018-05-15,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-15,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-15,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-15,Plank,Abs,,,0.0,m,0:01:45
2018-05-15,Lying Oblique Crunches,Abs,0.0,30,,,
2018-05-15,Crunch,Abs,0.0,30,,,
2018-05-15,Ab Twist,Abs,10.0,30,,,
2018-05-15,Lifted Leg Crunch,Abs,0.0,30,,,
2018-05-15,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-16,Calf Raise,Legs,30.0,20,,,
2018-05-16,Calf Raise,Legs,30.0,20,,,
2018-05-16,Calf Raise,Legs,30.0,20,,,
2018-05-16,Dumbbell Squat,Legs,50.0,12,,,
2018-05-16,Dumbbell Squat,Legs,50.0,12,,,
2018-05-16,Dumbbell Squat,Legs,50.0,12,,,
2018-05-16,Leg Extension Machine,Legs,105.0,12,,,
2018-05-16,Leg Extension Machine,Legs,105.0,12,,,
2018-05-16,Leg Extension Machine,Legs,105.0,12,,,
2018-05-18,Wide Grip Pull up,Back,0.0,12,,,
2018-05-18,Pull Up,Back,0.0,12,,,
2018-05-18,Pull Up,Back,0.0,11,,,
2018-05-18,Cable Crossover,Chest,40.0,12,,,
2018-05-18,Cable Crossover,Chest,40.0,12,,,
2018-05-18,Cable Crossover,Chest,50.0,12,,,
2018-05-18,Lat Fly,Back,20.0,12,,,
2018-05-18,Lat Fly,Back,20.0,12,,,
2018-05-18,Lat Fly,Back,20.0,12,,,
2018-05-18,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-18,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-18,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-18,Dumbbell Shrug,Back,40.0,12,,,
2018-05-18,Dumbbell Shrug,Back,40.0,12,,,
2018-05-18,Dumbbell Shrug,Back,40.0,12,,,
2018-05-18,Lat Pulldown,Back,110.0,12,,,
2018-05-18,Lat Pulldown,Back,115.0,12,,,
2018-05-18,Lat Pulldown,Back,115.0,12,,,
2018-05-19,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-05-19,Seated Incline Dumbbell Curl,Biceps,30.0,12,,,
2018-05-19,Seated Incline Dumbbell Curl,Biceps,30.0,11,,,
2018-05-19,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-19,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-19,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-19,Overhead Press,Shoulders,20.0,15,,,
2018-05-19,Overhead Press,Shoulders,20.0,15,,,
2018-05-19,Overhead Press,Shoulders,20.0,15,,,
2018-05-19,Dumbbell Curl,Biceps,30.0,9,,,
2018-05-19,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-19,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-19,Rope Push Down,Triceps,70.0,12,,,
2018-05-19,Rope Push Down,Triceps,70.0,12,,,
2018-05-19,Rope Push Down,Triceps,80.0,12,,,
2018-05-19,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-19,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-19,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-19,Plank,Abs,,,0.0,m,0:01:45
2018-05-19,Lying Oblique Crunches,Abs,0.0,30,,,
2018-05-19,Crunch,Abs,0.0,35,,,
2018-05-19,Ab Twist,Abs,10.0,30,,,
2018-05-19,Lifted Leg Crunch,Abs,0.0,35,,,
2018-05-20,Calf Raise,Legs,30.0,25,,,
2018-05-20,Calf Raise,Legs,30.0,20,,,
2018-05-20,Calf Raise,Legs,30.0,20,,,
2018-05-20,Dumbbell Squat,Legs,50.0,12,,,
2018-05-20,Dumbbell Squat,Legs,50.0,12,,,
2018-05-20,Dumbbell Squat,Legs,50.0,12,,,
2018-05-20,Split leg Lunge,Legs,20.0,12,,,
2018-05-20,Split leg Lunge,Legs,20.0,12,,,
2018-05-20,Split leg Lunge,Legs,20.0,12,,,
2018-05-22,Wide Grip Pull up,Back,0.0,12,,,
2018-05-22,Pull Up,Back,0.0,12,,,
2018-05-22,Pull Up,Back,0.0,11,,,
2018-05-22,Cable Crossover,Chest,40.0,12,,,
2018-05-22,Cable Crossover,Chest,40.0,12,,,
2018-05-22,Cable Crossover,Chest,50.0,12,,,
2018-05-22,Lat Fly,Back,20.0,12,,,
2018-05-22,Lat Fly,Back,20.0,12,,,
2018-05-22,Lat Fly,Back,20.0,12,,,
2018-05-22,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-22,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-22,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-22,Dumbbell Shrug,Back,40.0,12,,,
2018-05-22,Dumbbell Shrug,Back,40.0,12,,,
2018-05-22,Dumbbell Shrug,Back,40.0,12,,,
2018-05-22,Lat Pulldown,Back,110.0,12,,,
2018-05-22,Lat Pulldown,Back,115.0,12,,,
2018-05-22,Lat Pulldown,Back,115.0,12,,,
2018-05-23,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-05-23,Seated Incline Dumbbell Curl,Biceps,30.0,12,,,
2018-05-23,Seated Incline Dumbbell Curl,Biceps,30.0,11,,,
2018-05-23,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-23,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-23,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-23,Overhead Press,Shoulders,20.0,15,,,
2018-05-23,Overhead Press,Shoulders,20.0,15,,,
2018-05-23,Overhead Press,Shoulders,20.0,15,,,
2018-05-23,Dumbbell Curl,Biceps,30.0,9,,,
2018-05-23,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-23,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-23,Rope Push Down,Triceps,70.0,12,,,
2018-05-23,Rope Push Down,Triceps,70.0,12,,,
2018-05-23,Rope Push Down,Triceps,80.0,12,,,
2018-05-23,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-23,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-23,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-23,Plank,Abs,,,0.0,m,0:01:45
2018-05-23,Lying Oblique Crunches,Abs,0.0,30,,,
2018-05-23,Crunch,Abs,0.0,35,,,
2018-05-23,Ab Twist,Abs,10.0,30,,,
2018-05-23,Lifted Leg Crunch,Abs,0.0,35,,,
2018-05-28,Wide Grip Pull up,Back,0.0,12,,,
2018-05-28,Pull Up,Back,0.0,12,,,
2018-05-28,Pull Up,Back,0.0,11,,,
2018-05-28,Cable Crossover,Chest,40.0,12,,,
2018-05-28,Cable Crossover,Chest,40.0,12,,,
2018-05-28,Cable Crossover,Chest,50.0,12,,,
2018-05-28,Lat Fly,Back,20.0,12,,,
2018-05-28,Lat Fly,Back,20.0,12,,,
2018-05-28,Lat Fly,Back,20.0,12,,,
2018-05-28,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-28,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-28,Flat Dumbbell Bench Press,Chest,40.0,12,,,
2018-05-28,Dumbbell Shrug,Back,40.0,12,,,
2018-05-28,Dumbbell Shrug,Back,40.0,12,,,
2018-05-28,Dumbbell Shrug,Back,40.0,12,,,
2018-05-28,Lat Pulldown,Back,110.0,12,,,
2018-05-28,Lat Pulldown,Back,115.0,12,,,
2018-05-28,Lat Pulldown,Back,115.0,12,,,
2018-05-30,Seated Incline Dumbbell Curl,Biceps,25.0,12,,,
2018-05-30,Seated Incline Dumbbell Curl,Biceps,30.0,12,,,
2018-05-30,Seated Incline Dumbbell Curl,Biceps,30.0,11,,,
2018-05-30,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-30,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-30,Laying Tricep Extension,Triceps,35.0,12,,,
2018-05-30,Overhead Press,Shoulders,20.0,15,,,
2018-05-30,Overhead Press,Shoulders,20.0,15,,,
2018-05-30,Overhead Press,Shoulders,20.0,15,,,
2018-05-30,Dumbbell Curl,Biceps,30.0,9,,,
2018-05-30,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-30,Dumbbell Curl,Biceps,30.0,8,,,
2018-05-30,Rope Push Down,Triceps,70.0,12,,,
2018-05-30,Rope Push Down,Triceps,70.0,12,,,
2018-05-30,Rope Push Down,Triceps,80.0,12,,,
2018-05-30,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-30,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-30,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-05-30,Plank,Abs,,,0.0,m,0:01:45
2018-05-30,Lying Oblique Crunches,Abs,0.0,30,,,
2018-05-30,Crunch,Abs,0.0,35,,,
2018-05-30,Ab Twist,Abs,10.0,30,,,
2018-05-30,Lifted Leg Crunch,Abs,0.0,35,,,
2018-06-01,Split leg Lunge,Legs,0.0,20,,,
2018-06-01,Split leg Lunge,Legs,0.0,20,,,
2018-06-01,Calf Raise,Legs,30.0,30,,,
2018-06-01,Calf Raise,Legs,30.0,30,,,
2018-06-01,Jump Squat,Legs,0.0,12,,,
2018-06-01,Jump Squat,Legs,0.0,12,,,
2018-09-11,Pull Up,Back,0.0,11,,,
2018-09-11,Pull Up,Back,0.0,11,,,
2018-09-11,Pull Up,Back,0.0,8,,,
2018-09-11,Seated Cable Row,Back,35.0,10,,,
2018-09-11,Seated Cable Row,Back,35.0,10,,,
2018-09-11,Seated Cable Row,Back,35.0,10,,,
2018-09-11,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-09-11,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-09-11,Flat Dumbbell Bench Press,Chest,45.0,12,,,
2018-09-11,Lat Fly,Back,20.0,12,,,
2018-09-11,Lat Fly,Back,20.0,12,,,
2018-09-11,Lat Fly,Back,20.0,12,,,
2018-09-11,Lat Pulldown,Back,35.0,12,,,
2018-09-11,Lat Pulldown,Back,35.0,12,,,
2018-09-11,Lat Pulldown,Back,42.5,12,,,
2018-09-11,Chest Press Machine,Chest,100.0,12,,,
2018-09-11,Chest Press Machine,Chest,100.0,12,,,
2018-09-11,Chest Press Machine,Chest,100.0,9,,,
2018-09-14,Dumbbell Curl,Biceps,25.0,12,,,
2018-09-14,Dumbbell Curl,Biceps,25.0,12,,,
2018-09-14,Dumbbell Curl,Biceps,25.0,12,,,
2018-09-14,Lying Triceps Extension,Triceps,35.0,12,,,
2018-09-14,Lying Triceps Extension,Triceps,35.0,12,,,
2018-09-14,Lying Triceps Extension,Triceps,35.0,12,,,
2018-09-14,Overhead Press,Shoulders,20.0,12,,,
2018-09-14,Overhead Press,Shoulders,20.0,12,,,
2018-09-14,Overhead Press,Shoulders,20.0,12,,,
2018-09-14,Static Dumbbell Curl,Biceps,20.0,16,,,
2018-09-14,Static Dumbbell Curl,Biceps,20.0,16,,,
2018-09-14,Static Dumbbell Curl,Biceps,20.0,16,,,
2018-09-14,Rope Push Down,Triceps,70.0,12,,,
2018-09-14,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-09-14,Rope Push Down,Triceps,70.0,12,,,
2018-09-14,Two-part Shoulder Fly,Shoulders,15.0,12,,,
2018-09-14,Rope Push Down,Triceps,70.0,10,,,
2018-09-17,Pull Up,Back,0.0,11,,,
2018-09-17,Pull Up,Back,0.0,11,,,
2018-09-17,Pull Up,Back,0.0,8,,,
2018-09-17,Seated Cable Row,Back,35.0,10,,,
2018-09-17,Seated Cable Row,Back,35.0,10,,,
2018-09-17,Seated Cable Row,Back,35.0,10,,,
